requests_per_minute,failed_requests,unique_urls,avg_response_size,method_get,method_post,is_night
5,0,1,647,1,0,1
5,0,1,1247,1,0,1
1,0,5,615,1,0,1
5,0,5,564,1,0,1
3,0,1,1249,1,0,1
4,0,1,453,1,0,1
6,0,1,1188,1,0,1
3,0,3,1235,1,0,1
1,0,4,903,1,0,1
5,0,4,1357,1,0,1
3,0,4,734,1,0,1
5,0,5,1051,1,0,1
2,0,5,1456,1,0,1
2,0,4,1407,1,1,1
3,0,5,1281,1,0,1
4,0,2,592,1,0,1
5,0,1,1399,1,0,1
4,0,4,1376,1,0,1
4,0,3,1428,1,0,1
5,1,2,1425,1,0,1
5,1,4,569,1,0,1
4,0,3,451,1,0,1
6,0,4,514,1,0,1
3,0,1,586,1,0,1
6,0,2,611,1,1,1
4,0,2,1152,1,0,1
6,1,1,423,1,0,1
5,0,4,918,1,0,1
4,0,4,425,1,0,1
6,1,1,1372,1,0,1
2,0,1,854,1,0,1
1,1,2,445,1,0,1
5,0,3,1440,1,0,1
6,0,1,473,1,0,1
6,0,4,963,1,0,1
6,0,5,520,1,0,1
2,0,1,1331,1,0,1
2,1,1,1045,1,0,1
1,0,4,814,1,0,1
4,0,5,923,1,0,1
1,0,1,714,1,0,1
4,0,1,454,1,1,1
1,0,1,865,1,1,1
5,0,5,740,1,0,1
3,0,1,498,1,0,1
1,0,3,1235,1,0,1
1,0,3,967,1,0,1
2,0,3,730,1,0,1
2,0,1,898,1,0,1
5,0,2,969,1,0,1
2,0,1,1497,1,0,1
1,0,5,1129,1,0,1
6,0,1,628,1,0,1
2,0,2,990,1,0,1
4,0,5,1437,1,0,1
5,0,1,721,1,0,1
3,0,4,675,1,0,1
6,0,1,748,1,0,1
4,0,4,1497,1,0,1
5,0,3,1451,1,0,1
4,1,1,658,1,0,1
1,0,3,1137,1,0,1
6,0,4,1059,1,0,1
5,0,4,1477,1,0,1
4,0,1,736,1,0,1
1,0,3,1167,1,0,1
6,0,3,553,1,0,1
5,0,2,497,1,1,1
1,0,3,712,1,0,1
4,0,4,1442,1,0,1
2,0,1,1112,1,0,1
2,1,3,1168,1,0,1
3,0,1,905,1,0,1
1,0,1,541,1,0,1
1,0,4,1298,1,0,1
4,0,5,409,1,0,1
5,0,2,1238,1,0,1
1,0,3,1074,1,0,1
3,0,1,1167,1,0,1
6,0,1,1302,1,0,1
6,0,2,1088,1,0,1
1,0,4,1205,1,0,1
1,0,4,1110,1,0,1
5,0,4,694,1,0,1
6,0,4,1061,1,0,1
4,0,4,498,1,0,1
1,0,2,869,1,0,1
5,0,4,953,1,0,1
5,0,2,782,1,1,1
1,0,5,840,1,0,1
1,0,5,1458,1,0,1
4,0,2,1284,1,0,1
6,0,2,856,1,0,1
2,0,4,431,1,0,1
3,1,5,1171,1,0,1
3,1,5,909,1,0,1
5,0,5,814,1,0,1
5,0,2,1018,1,0,1
4,1,1,1244,1,0,1
3,0,5,499,1,0,1
6,0,1,929,1,0,1
2,0,5,1178,1,0,1
1,0,5,609,1,0,1
3,0,1,1199,1,0,1
3,0,5,1302,1,1,1
4,0,2,463,1,1,1
6,0,2,902,1,0,1
6,1,5,1271,1,0,1
6,0,3,1321,1,1,1
6,0,2,720,1,0,1
5,0,4,492,1,0,1
6,0,5,982,1,0,1
1,0,1,1243,1,0,1
2,0,2,1188,1,0,1
2,0,5,1180,1,0,1
3,0,4,461,1,0,1
4,0,4,952,1,0,1
3,0,5,853,1,0,1
3,0,5,539,1,0,1
4,0,4,1460,1,0,1
4,1,2,1028,1,0,1
1,0,1,834,1,0,1
5,0,1,588,1,0,1
5,1,3,1098,1,0,1
1,0,3,1173,1,0,1
3,0,5,985,1,0,1
3,1,3,1008,1,0,1
2,0,1,1270,1,0,1
3,0,1,967,1,0,1
5,0,1,960,1,0,1
3,0,2,813,1,1,1
4,0,5,620,1,0,1
6,0,2,854,1,0,1
2,0,4,1023,1,0,1
1,0,2,1322,1,0,1
5,0,5,1004,1,0,1
2,0,5,505,1,0,1
3,0,5,556,1,0,1
3,0,3,437,1,0,1
2,0,2,1364,1,1,1
4,1,1,1438,1,0,1
1,0,4,1107,1,0,1
2,0,4,848,1,0,1
2,0,3,1237,1,0,1
4,0,1,1381,1,0,1
5,0,5,1213,1,0,1
3,0,1,1001,1,0,1
6,0,4,1453,1,0,1
2,0,2,1311,1,0,1
2,0,5,1433,1,0,1
3,0,5,1051,1,1,1
2,0,1,1489,1,0,1
4,0,3,795,1,0,1
2,0,1,956,1,0,1
1,0,1,1062,1,0,1
4,0,5,623,1,0,1
1,0,1,582,1,0,1
3,0,4,519,1,0,1
5,0,1,407,1,0,1
4,0,4,481,1,0,1
6,0,5,1248,1,0,1
5,0,1,1348,1,0,1
2,0,1,614,1,1,1
2,0,3,1100,1,0,1
3,0,4,1348,1,0,1
3,0,3,575,1,0,1
6,0,5,496,1,1,1
6,0,3,754,1,0,1
1,0,5,441,1,0,1
2,0,4,991,1,0,1
5,0,5,717,1,0,1
5,0,1,772,1,0,1
1,0,1,788,1,1,1
6,0,5,1433,1,0,1
1,0,2,1174,1,0,1
1,1,5,1033,1,0,1
3,0,5,814,1,0,1
6,0,1,835,1,0,1
6,0,5,853,1,0,1
4,1,2,1129,1,0,1
4,0,2,908,1,0,1
4,0,5,445,1,0,1
1,0,5,1168,1,0,1
5,1,4,447,1,0,1
2,0,3,978,1,1,1
6,0,4,1227,1,0,1
3,0,1,516,1,0,1
5,0,4,1231,1,0,1
4,0,3,1328,1,1,1
3,0,2,516,1,0,1
4,0,4,450,1,0,1
1,0,3,619,1,0,1
6,0,5,787,1,0,1
5,0,2,1242,1,0,1
6,0,4,426,1,0,1
2,0,1,442,1,0,1
1,0,4,799,1,0,1
2,0,2,746,1,0,1
1,0,4,1001,1,0,1
4,0,4,716,1,0,1
1,0,5,1342,1,0,1
5,1,3,518,1,0,1
3,0,4,821,1,0,1
4,0,4,1385,1,0,1
1,0,3,965,1,0,1
2,0,3,1310,1,0,1
1,0,2,887,1,0,1
6,1,4,1175,1,0,1
5,0,5,801,1,0,1
3,0,4,1465,1,1,1
1,0,3,895,1,0,1
4,0,5,1226,1,0,1
5,0,2,998,1,0,1
2,0,1,1056,1,0,1
6,0,3,525,1,0,1
4,0,4,998,1,0,1
2,0,5,806,1,0,1
5,0,2,1013,1,0,1
2,0,3,1436,1,0,1
4,0,1,613,1,0,1
5,0,1,1431,1,1,1
3,0,1,1286,1,0,1
3,0,3,1269,1,1,1
2,0,5,565,1,0,1
5,0,1,563,1,0,1
2,0,1,1233,1,0,1
4,0,3,701,1,0,1
6,0,2,1247,1,0,1
5,0,4,692,1,1,1
3,0,4,792,1,0,1
5,0,4,630,1,0,1
6,0,2,1100,1,0,1
2,0,5,982,1,0,1
1,0,1,1257,1,0,1
5,0,2,1450,1,0,1
6,0,3,1352,1,0,1
2,0,5,741,1,0,1
5,1,1,1464,1,0,1
1,0,3,710,1,1,1
4,0,1,1012,1,0,1
3,0,1,1394,1,0,1
6,0,1,1220,1,0,1
6,0,5,499,1,1,1
6,0,5,1192,1,0,1
2,1,3,743,1,0,1
1,0,2,1218,1,0,1
3,0,5,557,1,0,1
5,0,2,840,1,0,1
4,0,1,1330,1,0,1
6,1,5,1354,1,0,1
5,0,1,422,1,0,1
4,1,4,462,1,0,1
4,0,3,930,1,0,1
5,0,4,1142,1,0,1
6,0,5,739,1,0,1
5,0,4,750,1,0,1
5,0,3,551,1,0,1
6,0,3,1375,1,0,1
5,0,4,1072,1,0,1
5,0,3,471,1,0,1
5,0,2,1452,1,0,1
4,1,3,773,1,0,1
5,0,2,1423,1,0,1
3,0,4,919,1,1,1
1,0,4,1092,1,0,1
1,0,1,1378,1,0,1
4,0,5,508,1,0,1
6,0,2,1244,1,0,1
2,0,4,843,1,0,1
6,0,5,422,1,0,1
6,0,2,546,1,0,1
3,1,4,998,1,0,1
1,0,5,981,1,0,1
6,0,2,1323,1,0,1
1,0,1,787,1,0,1
1,0,1,727,1,0,1
6,0,1,869,1,0,1
1,0,1,1283,1,0,1
4,0,3,882,1,0,1
6,0,4,838,1,0,1
5,0,4,1390,1,1,1
2,0,3,480,1,1,1
1,0,3,603,1,0,1
6,1,4,1194,1,0,1
4,0,1,499,1,0,1
2,0,5,1425,1,0,1
2,0,5,687,1,1,1
6,0,4,1131,1,0,1
3,0,1,1239,1,0,1
6,1,4,460,1,0,1
2,0,3,593,1,0,1
4,1,1,1163,1,0,1
3,0,3,1137,1,0,1
1,0,5,579,1,0,1
4,0,1,912,1,0,1
2,0,4,555,1,0,1
3,1,4,557,1,0,1
2,0,3,664,1,0,1
1,0,2,1152,1,0,1
3,0,4,686,1,1,1
2,0,2,975,1,0,1
1,0,3,466,1,0,1
2,0,1,1307,1,0,1
1,0,4,1483,1,0,1
5,0,2,1252,1,0,1
2,0,1,769,1,0,1
4,0,3,628,1,0,1
4,0,4,583,1,0,1
2,0,1,1206,1,0,1
1,0,4,721,1,0,1
6,0,2,853,1,0,1
2,0,1,821,1,0,1
4,1,2,700,1,0,1
3,0,1,940,1,1,1
4,0,1,1184,1,0,1
6,0,5,1085,1,0,1
1,0,5,1186,1,0,1
4,0,5,1318,1,0,1
6,1,4,673,1,0,1
6,0,2,1487,1,0,1
5,0,2,686,1,0,1
2,0,3,1029,1,0,1
1,1,2,1023,1,1,1
2,0,4,1335,1,0,1
2,0,1,1003,1,0,1
3,0,5,476,1,1,1
5,0,2,910,1,1,1
6,0,3,1483,1,0,1
3,0,4,413,1,0,1
2,0,1,790,1,0,1
5,1,3,902,1,0,1
4,0,1,830,1,0,1
6,0,5,893,1,0,1
6,0,5,930,1,0,1
2,0,2,452,1,0,1
1,0,5,681,1,0,1
5,0,4,1085,1,0,1
6,0,1,1258,1,0,1
6,0,4,1496,1,0,1
4,0,4,844,1,0,1
5,0,3,1270,1,0,1
1,0,5,719,1,0,1
4,0,4,1288,1,0,1
4,0,4,809,1,0,1
6,0,5,1299,1,0,1
1,0,4,896,1,0,1
1,1,3,1286,1,0,1
6,0,3,1087,1,1,1
3,0,3,424,1,0,1
3,0,2,1425,1,0,1
4,0,3,430,1,0,1
2,0,2,1473,1,0,1
1,0,1,1017,1,0,1
1,0,1,1441,1,0,1
6,0,3,1111,1,0,1
5,0,3,523,1,0,1
4,0,1,500,1,0,1
3,1,3,908,1,1,1
2,0,5,546,1,0,1
4,1,4,899,1,0,1
3,1,2,1086,1,0,1
4,0,5,1031,1,0,1
5,0,5,1228,1,0,1
4,0,5,1191,1,0,1
4,1,3,886,1,0,1
5,0,2,460,1,1,1
2,0,2,478,1,1,1
3,0,5,1041,1,0,1
5,0,5,449,1,0,1
5,0,4,694,1,0,1
2,0,4,1403,1,0,1
1,0,2,1258,1,1,1
4,0,1,1199,1,0,1
4,0,4,1132,1,0,1
5,0,3,667,1,0,1
5,0,2,516,1,0,1
6,0,3,907,1,0,1
6,0,2,1265,1,0,1
6,0,2,990,1,0,1
3,0,4,609,1,0,1
3,0,3,1370,1,0,1
2,0,1,671,1,0,1
2,0,1,719,1,0,1
4,1,3,624,1,0,1
4,0,3,812,1,0,1
3,0,4,1184,1,0,1
5,1,2,1048,1,0,1
4,0,3,1026,1,0,1
1,0,3,968,1,0,1
5,0,3,965,1,0,1
1,0,4,948,1,0,1
6,0,1,432,1,0,1
6,0,5,451,1,0,1
4,0,4,1390,1,0,1
1,0,4,628,1,0,1
3,0,4,624,1,0,1
3,0,4,909,1,0,1
5,0,2,575,1,0,1
6,1,4,628,1,0,1
2,0,1,1500,1,1,1
3,0,1,1389,1,0,1
4,0,3,1356,1,0,1
6,0,4,1384,1,0,1
6,0,1,1072,1,1,1
2,0,4,838,1,1,1
4,0,5,1284,1,0,1
5,0,5,1024,1,0,1
4,0,4,945,1,0,1
6,0,5,1421,1,0,1
5,0,2,653,1,0,1
2,0,4,1227,1,0,1
1,0,1,763,1,0,1
6,0,3,602,1,0,1
2,0,2,973,1,0,1
5,0,4,1039,1,0,1
6,0,1,1074,1,0,1
6,0,4,572,1,0,1
2,0,1,1021,1,0,1
3,0,4,439,1,0,1
5,1,3,719,1,0,1
3,0,4,1035,1,0,1
6,0,2,1052,1,0,1
3,0,3,558,1,0,1
6,0,1,1155,1,0,1
1,0,4,726,1,0,1
1,0,4,1011,1,0,1
6,0,2,537,1,0,1
4,0,4,1063,1,0,1
2,0,1,731,1,1,1
4,0,5,901,1,0,1
1,1,5,1238,1,0,1
5,0,3,968,1,0,1
6,0,1,476,1,0,1
6,0,4,1161,1,0,1
2,0,5,874,1,1,1
1,1,4,1109,1,0,1
3,0,3,1408,1,1,1
3,0,1,1457,1,1,1
1,0,2,573,1,0,1
5,0,1,582,1,0,1
5,0,3,749,1,0,1
3,0,1,1284,1,0,1
2,0,2,1270,1,0,1
5,0,3,1177,1,0,1
6,1,2,1353,1,0,1
3,0,4,464,1,0,1
2,0,3,818,1,0,1
4,0,3,520,1,0,1
3,1,5,496,1,0,1
5,0,3,1207,1,0,1
2,0,1,937,1,0,1
10,0,3,838,1,0,0
9,0,5,1120,1,0,0
14,1,2,418,1,0,0
10,0,2,459,1,0,0
7,0,8,695,1,0,0
7,1,6,407,1,0,0
4,0,8,710,1,0,0
14,0,7,478,1,1,0
9,0,3,962,1,0,0
9,0,7,1354,1,0,0
5,0,7,985,1,0,0
10,0,2,1339,1,0,0
7,0,5,560,1,0,0
12,0,11,1453,1,0,0
4,1,5,1265,1,0,0
10,0,10,742,1,0,0
11,0,4,1344,1,1,0
11,0,11,863,1,0,0
12,0,7,659,1,1,0
14,0,4,558,1,0,0
3,0,2,1245,1,0,0
3,0,6,648,1,0,0
5,0,11,1178,1,0,0
11,0,2,834,1,0,0
12,0,12,955,1,0,0
15,0,12,754,1,0,0
4,0,7,808,1,0,0
14,0,2,1262,1,0,0
9,0,8,1212,1,0,0
12,0,3,954,1,0,0
4,0,6,606,1,0,0
3,0,9,443,1,0,0
12,0,3,1474,1,0,0
10,0,9,542,1,0,0
13,0,10,646,1,0,0
13,0,9,757,1,0,0
11,0,3,680,1,0,0
3,1,6,1467,1,0,0
9,0,11,426,1,0,0
5,0,5,1467,1,0,0
10,0,12,876,1,0,0
14,0,4,1499,1,0,0
7,0,12,577,1,0,0
10,0,8,430,1,0,0
12,0,6,1187,1,0,0
8,0,6,1423,1,1,0
12,0,2,1024,1,0,0
11,0,2,1044,1,0,0
14,0,7,846,1,0,0
14,1,9,589,1,0,0
8,0,6,1422,1,0,0
8,0,12,787,1,0,0
4,0,11,590,1,0,0
14,0,4,453,1,0,0
10,0,2,975,1,0,0
4,0,7,1204,1,0,0
8,0,11,975,1,0,0
9,0,2,1229,1,0,0
6,0,10,664,1,0,0
12,0,6,1082,1,0,0
15,0,8,970,1,0,0
15,0,6,881,1,0,0
15,0,2,638,1,0,0
8,0,10,628,1,0,0
9,0,2,1324,1,1,0
5,0,10,640,1,0,0
15,0,6,450,1,0,0
12,0,2,838,1,1,0
6,0,11,1138,1,0,0
11,0,12,1004,1,0,0
8,0,2,1441,1,0,0
15,0,10,826,1,0,0
8,0,11,887,1,0,0
8,0,7,1240,1,1,0
7,1,2,1457,1,0,0
15,1,10,776,1,0,0
14,0,2,658,1,0,0
9,0,4,1135,1,0,0
14,0,2,585,1,1,0
5,0,4,1136,1,1,0
14,0,9,1432,1,0,0
14,0,8,1417,1,0,0
10,0,12,1056,1,0,0
6,0,5,1480,1,0,0
15,0,6,641,1,0,0
4,0,12,1280,1,0,0
8,0,9,1102,1,0,0
4,0,8,1323,1,0,0
11,0,10,1249,1,0,0
4,0,9,1044,1,0,0
4,0,6,1173,1,0,0
9,0,3,1437,1,0,0
6,0,5,515,1,0,0
14,0,9,809,1,0,0
5,0,4,1268,1,1,0
10,0,3,1438,1,1,0
15,0,5,1013,1,0,0
13,0,12,769,1,0,0
14,0,4,641,1,0,0
11,1,11,796,1,0,0
5,1,7,509,1,0,0
15,0,8,1048,1,0,0
7,0,5,585,1,0,0
5,0,11,868,1,0,0
7,0,6,1133,1,0,0
12,0,10,1144,1,1,0
11,0,5,515,1,0,0
4,0,2,652,1,0,0
4,0,6,805,1,0,0
15,0,10,959,1,0,0
7,0,4,796,1,0,0
4,0,10,773,1,0,0
15,0,10,793,1,0,0
4,0,4,1395,1,0,0
3,0,3,751,1,0,0
7,0,2,1187,1,0,0
12,0,12,1190,1,0,0
6,0,5,1182,1,0,0
15,0,10,577,1,0,0
15,0,4,1471,1,0,0
11,0,6,819,1,0,0
12,0,4,1168,1,0,0
10,1,2,778,1,1,0
8,0,4,1405,1,0,0
6,0,2,795,1,0,0
12,0,6,532,1,0,0
11,1,5,769,1,0,0
14,0,12,997,1,0,0
14,0,7,1435,1,0,0
4,0,8,585,1,1,0
4,0,2,1456,1,0,0
9,0,5,1020,1,0,0
15,1,12,1005,1,0,0
10,0,6,485,1,1,0
13,0,7,895,1,0,0
5,0,4,457,1,0,0
6,0,12,1059,1,0,0
12,0,9,1221,1,0,0
12,1,2,1405,1,0,0
12,0,9,1102,1,1,0
3,0,11,633,1,0,0
15,0,7,1407,1,0,0
5,0,6,959,1,1,0
7,0,3,1339,1,0,0
3,0,3,1098,1,1,0
15,0,4,637,1,0,0
6,0,11,1091,1,0,0
10,0,4,986,1,0,0
12,1,5,836,1,0,0
7,0,8,1231,1,0,0
3,0,11,1038,1,0,0
15,0,10,830,1,0,0
13,1,2,494,1,0,0
3,0,9,697,1,0,0
8,1,5,538,1,0,0
6,0,9,774,1,0,0
8,0,9,1312,1,0,0
3,0,7,765,1,0,0
8,0,6,1019,1,0,0
3,0,8,986,1,0,0
5,0,10,972,1,0,0
4,0,8,420,1,0,0
15,0,6,874,1,0,0
14,0,8,1092,1,0,0
3,0,2,1002,1,0,0
15,0,6,597,1,1,0
12,0,7,843,1,0,0
9,0,12,682,1,0,0
12,1,6,886,1,0,0
12,0,2,1175,1,0,0
3,0,8,1198,1,0,0
4,0,7,1273,1,0,0
8,0,9,607,1,0,0
13,1,9,1394,1,0,0
5,0,5,679,1,0,0
3,1,6,469,1,0,0
5,0,10,944,1,0,0
15,0,8,1103,1,0,0
10,0,11,1111,1,0,0
11,0,8,1061,1,0,0
8,0,4,995,1,0,0
3,0,4,454,1,0,0
9,0,12,697,1,0,0
8,0,2,929,1,0,0
8,0,8,509,1,0,0
15,0,7,906,1,0,0
5,0,12,886,1,0,0
15,0,3,918,1,0,0
7,0,7,790,1,0,0
6,0,12,699,1,1,0
8,0,4,761,1,0,0
12,0,3,771,1,0,0
13,0,12,840,1,0,0
14,0,6,482,1,0,0
8,1,6,1326,1,0,0
3,0,6,1423,1,0,0
9,0,7,454,1,0,0
15,0,8,563,1,0,0
9,0,12,822,1,0,0
4,1,11,1436,1,0,0
8,0,3,742,1,0,0
10,0,3,648,1,0,0
15,0,7,428,1,0,0
6,0,6,906,1,0,0
14,0,6,628,1,0,0
6,1,6,1410,1,0,0
5,0,2,404,1,0,0
6,0,3,640,1,0,0
7,0,6,1196,1,0,0
5,0,2,461,1,1,0
7,0,7,1459,1,1,0
10,0,12,1337,1,0,0
3,0,7,1394,1,0,0
8,0,7,474,1,1,0
14,0,11,734,1,0,0
8,0,3,659,1,0,0
3,0,12,931,1,0,0
11,0,2,953,1,0,0
15,1,9,837,1,0,0
5,0,8,1088,1,0,0
14,0,8,1115,1,0,0
10,0,10,937,1,0,0
6,0,10,674,1,0,0
10,0,7,1153,1,0,0
3,0,7,605,1,0,0
14,1,9,693,1,0,0
6,0,3,1247,1,0,0
6,0,12,747,1,0,0
6,0,10,441,1,0,0
11,1,5,1358,1,0,0
3,1,7,1331,1,0,0
11,0,2,618,1,0,0
10,0,4,1142,1,0,0
5,0,3,546,1,0,0
7,0,7,886,1,0,0
5,0,7,1244,1,0,0
4,0,11,894,1,0,0
4,0,9,411,1,0,0
8,0,5,557,1,0,0
12,0,5,846,1,0,0
13,0,5,840,1,0,0
14,0,10,715,1,0,0
9,0,9,554,1,0,0
11,0,6,891,1,0,0
5,1,8,637,1,0,0
3,0,12,679,1,0,0
15,0,7,839,1,0,0
13,1,10,821,1,0,0
9,0,5,811,1,0,0
4,0,9,1292,1,0,0
8,0,4,1260,1,0,0
9,0,11,672,1,0,0
12,0,6,1372,1,0,0
15,0,6,651,1,0,0
3,0,9,597,1,0,0
13,0,2,759,1,0,0
8,0,11,1189,1,0,0
5,0,2,988,1,0,0
5,0,10,1292,1,0,0
5,0,12,1350,1,0,0
3,0,6,1408,1,0,0
4,0,11,1314,1,0,0
4,0,9,656,1,0,0
6,0,6,848,1,0,0
5,0,9,604,1,0,0
15,0,12,1018,1,0,0
14,0,9,676,1,0,0
9,0,3,823,1,0,0
12,0,11,1129,1,0,0
9,0,7,1056,1,0,0
11,0,9,525,1,1,0
5,0,7,471,1,0,0
3,0,8,926,1,0,0
15,0,3,779,1,0,0
10,0,10,1397,1,0,0
13,0,3,1443,1,0,0
7,1,3,1200,1,1,0
13,0,8,567,1,0,0
13,0,12,450,1,0,0
11,0,3,770,1,0,0
7,0,8,870,1,0,0
14,0,8,1371,1,0,0
3,0,9,1298,1,0,0
3,1,8,580,1,0,0
4,0,12,783,1,0,0
3,0,9,648,1,0,0
5,0,7,1378,1,0,0
4,1,6,617,1,1,0
10,0,10,1014,1,0,0
13,0,12,561,1,0,0
3,0,7,843,1,0,0
3,0,2,1316,1,0,0
15,0,8,1455,1,0,0
9,0,10,440,1,0,0
5,0,5,1362,1,0,0
3,0,4,862,1,1,0
15,0,12,519,1,0,0
4,0,3,1491,1,0,0
5,0,3,1171,1,0,0
15,0,7,1144,1,0,0
5,0,10,446,1,0,0
13,1,4,668,1,0,0
13,0,3,1026,1,0,0
9,0,8,714,1,0,0
9,0,6,475,1,0,0
6,1,9,976,1,0,0
11,0,3,954,1,1,0
5,0,4,520,1,0,0
5,0,8,679,1,0,0
3,0,6,1238,1,0,0
15,0,6,626,1,0,0
11,0,3,995,1,0,0
11,0,4,1363,1,0,0
12,0,10,1390,1,0,0
9,0,3,433,1,0,0
13,0,3,742,1,0,0
13,1,11,916,1,0,0
7,0,5,796,1,0,0
9,0,11,1274,1,0,0
14,0,8,1351,1,0,0
4,0,10,846,1,0,0
12,0,5,1062,1,0,0
6,0,10,750,1,0,0
4,1,9,723,1,0,0
7,0,4,885,1,0,0
10,0,4,1205,1,0,0
12,0,11,996,1,0,0
12,1,11,506,1,0,0
9,0,4,752,1,0,0
4,0,6,840,1,1,0
15,0,4,1399,1,0,0
10,1,12,564,1,0,0
4,0,4,950,1,0,0
8,0,9,1208,1,0,0
8,1,12,1220,1,0,0
7,0,10,692,1,0,0
9,0,11,420,1,0,0
5,0,7,663,1,0,0
10,0,8,474,1,0,0
14,1,6,1089,1,0,0
15,0,3,968,1,0,0
6,0,8,1354,1,0,0
11,0,12,612,1,0,0
12,0,2,1272,1,0,0
4,0,10,939,1,0,0
5,1,11,924,1,0,0
4,0,7,1329,1,0,0
12,0,8,1440,1,0,0
12,0,2,548,1,0,0
12,0,12,889,1,0,0
8,0,7,1356,1,0,0
4,1,2,1191,1,0,0
12,0,4,751,1,0,0
14,0,2,1344,1,0,0
8,0,5,1327,1,0,0
7,0,9,1378,1,0,0
3,1,11,1353,1,0,0
13,0,10,1188,1,0,0
10,0,12,545,1,0,0
7,0,12,1174,1,1,0
4,0,6,442,1,0,0
12,0,9,661,1,0,0
9,1,3,843,1,0,0
11,0,2,450,1,0,0
6,0,6,499,1,0,0
5,0,8,1478,1,1,0
12,0,8,630,1,0,0
15,0,9,1180,1,0,0
6,0,6,487,1,0,0
4,0,12,607,1,0,0
3,0,11,520,1,0,0
12,1,7,1350,1,0,0
12,0,6,1417,1,1,0
13,0,9,911,1,0,0
13,0,12,584,1,0,0
3,0,4,851,1,0,0
4,0,11,770,1,0,0
13,0,6,1008,1,0,0
5,0,6,1326,1,0,0
12,0,8,913,1,0,0
6,0,11,943,1,0,0
4,0,7,891,1,0,0
4,0,6,1337,1,0,0
13,0,3,546,1,0,0
13,0,11,881,1,1,0
14,0,8,593,1,0,0
4,0,11,1028,1,0,0
3,1,8,820,1,0,0
14,0,9,516,1,0,0
8,0,8,1056,1,0,0
15,1,8,606,1,0,0
11,0,11,958,1,0,0
15,0,9,1347,1,0,0
7,0,12,801,1,0,0
12,0,5,610,1,0,0
14,0,4,1000,1,1,0
12,0,8,552,1,0,0
11,0,11,564,1,1,0
10,0,3,1144,1,0,0
7,0,4,816,1,0,0
3,0,3,493,1,0,0
7,0,3,1450,1,0,0
5,0,12,1333,1,0,0
4,0,12,862,1,0,0
13,0,5,1267,1,0,0
5,1,12,538,1,0,0
4,0,9,1218,1,1,0
10,0,6,1379,1,0,0
5,0,11,446,1,0,0
9,0,12,562,1,0,0
10,0,6,1423,1,0,0
13,0,7,1398,1,0,0
7,0,3,1104,1,0,0
4,0,11,689,1,1,0
5,0,10,1012,1,0,0
8,0,12,633,1,0,0
12,0,10,505,1,0,0
7,0,3,491,1,0,0
13,0,10,1043,1,0,0
7,0,7,822,1,0,0
13,1,11,683,1,0,0
14,0,4,1251,1,0,0
6,0,6,728,1,0,0
14,0,7,714,1,1,0
8,0,5,756,1,0,0
11,0,7,400,1,0,0
8,0,4,1161,1,0,0
14,1,10,1239,1,0,0
5,0,4,593,1,0,0
6,0,8,1035,1,1,0
6,0,12,792,1,0,0
10,0,11,1367,1,0,0
5,0,12,965,1,0,0
5,0,12,1093,1,0,0
15,0,2,1197,1,0,0
12,0,7,941,1,0,0
3,0,8,510,1,0,0
7,0,7,896,1,0,0
10,0,12,683,1,1,0
4,0,6,405,1,0,0
3,0,10,1327,1,0,0
5,0,2,972,1,0,0
9,0,7,453,1,0,0
7,0,8,1022,1,0,0
7,0,5,1356,1,1,0
13,0,10,445,1,0,0
8,0,3,775,1,0,0
12,0,6,436,1,0,0
15,1,4,409,1,0,0
8,0,11,1291,1,0,0
5,0,2,1451,1,0,0
11,0,7,1141,1,0,0
8,0,6,1436,1,0,0
4,0,3,1349,1,0,0
6,0,7,897,1,0,0
8,1,7,1362,1,0,0
6,1,12,800,1,0,0
11,0,10,1053,1,0,0
7,0,8,1448,1,0,0
4,1,4,1363,1,0,0
9,0,2,1420,1,0,0
10,0,12,982,1,0,0
15,1,8,592,1,0,0
15,0,2,1484,1,0,0
9,0,3,802,1,0,0
10,0,11,1175,1,0,0
5,0,12,697,1,0,0
11,0,3,456,1,0,0
8,0,8,474,1,0,0
7,0,5,1070,1,0,0
11,0,2,658,1,1,0
4,0,5,1208,1,0,0
5,0,4,746,1,0,0
15,0,6,909,1,0,0
3,0,10,778,1,0,0
9,0,12,1249,1,1,0
12,0,6,733,1,0,0
14,0,6,429,1,1,0
4,0,9,994,1,0,0
15,0,6,724,1,0,0
5,0,11,677,1,0,0
8,0,12,429,1,0,0
4,0,5,1431,1,0,0
7,0,9,765,1,0,0
9,0,12,1133,1,0,0
4,0,4,1138,1,0,0
3,0,10,1060,1,0,0
8,0,7,1039,1,0,0
15,0,4,1117,1,0,0
6,0,5,1018,1,0,0
4,0,6,512,1,0,0
14,0,7,850,1,0,0
11,0,9,1413,1,0,0
7,0,8,837,1,0,0
4,0,12,918,1,0,0
7,0,7,1168,1,0,0
15,0,6,1099,1,0,0
12,0,12,1281,1,0,0
12,0,10,536,1,0,0
8,0,9,654,1,1,0
12,0,6,1123,1,0,0
11,0,2,681,1,0,0
10,0,11,900,1,0,0
4,0,5,1018,1,0,0
8,0,3,1464,1,0,0
14,0,7,1362,1,1,0
7,1,8,426,1,0,0
12,0,10,1123,1,0,0
4,0,3,410,1,0,0
3,0,2,1389,1,1,0
5,0,7,795,1,0,0
4,1,9,1218,1,0,0
10,1,2,741,1,1,0
8,0,6,1242,1,0,0
8,0,9,1328,1,0,0
11,0,10,648,1,0,0
